customer_number,berlangganan_deposito
845487,0.6476630660560585
773887,0.6470803942512943
392957,0.6467898914090593
181717,0.6459068182587185
422566,0.645811553022745
204206,0.6450763460550077
735101,0.6445182372272633
758624,0.644510508317131
546046,0.644417151281289
805118,0.6432365061182406
200516,0.6420106394821616
495636,0.6411013945173839
489903,0.6401045038817835
833928,0.6398735682954122
183135,0.6398431890867852
257866,0.6397877062141328
970477,0.6397157727453313
885067,0.639161786520446
541098,0.6379400577981112
450159,0.6369536719264618
920720,0.6366178657382597
134572,0.6364008527633134
591299,0.6363217005339393
820960,0.6362854639335309
197428,0.6360849171877246
381605,0.6360749715042731
675566,0.6356572409502329
669775,0.6356327825729411
803156,0.6355784775310821
429227,0.6354468937986661
265337,0.6354372899695617
684591,0.6352922962227119
961710,0.6349060733552231
199143,0.6343603696803262
797588,0.6341866612477607
322740,0.6337738333039195
548001,0.6334648978746531
128420,0.6327553277827567
323527,0.6324959776954069
199783,0.6323708540565047
952100,0.6322651473794542
565515,0.631202867303378
751053,0.6311836793518645
516733,0.6306206770208492
830778,0.6302439152216527
404325,0.6302409328071661
338809,0.6288565966853127
778884,0.628361552502141
927824,0.627455196620305
323178,0.6272447864867883
674501,0.6269157363270993
386510,0.6265869938833548
658624,0.6261124537373011
522249,0.6251258351877321
710865,0.6249691712039575
854944,0.6241192726209779
731503,0.6239602454368267
612328,0.6238957554178357
719163,0.6237856899668858
481512,0.6230522158381966
127382,0.6229385454737829
701641,0.6226832698364961
517529,0.6220497626702568
541256,0.6219907833141782
114417,0.6218057640684445
550553,0.6217058361500228
127906,0.6212774891388311
637498,0.620403347018707
331591,0.6201106827569793
965958,0.6199575885583415
818690,0.6199265858338372
760907,0.6191251613673849
228999,0.6191013064808217
684728,0.6190491535103329
402305,0.617957849496776
502736,0.617479016366075
243866,0.6166857041602903
426594,0.6164626379926244
705735,0.616414528798066
807877,0.6160103696165341
547532,0.615143456175216
388677,0.6148660344910707
851231,0.613866981492868
728538,0.6123415416387359
370221,0.6120014943609481
780166,0.6104858117384034
972859,0.6103643499802509
877138,0.6095538783184759
107084,0.6092009005562986
996114,0.6087050834338645
750025,0.6079911614300045
507435,0.6074214484024087
114373,0.6060459404902961
437111,0.6053115935882533
988165,0.6052787753777162
416023,0.6050242627794328
469637,0.6047750992643475
948230,0.6045222286563968
256087,0.6045132080202239
616657,0.6044063849819745
987542,0.6025428704892402
700501,0.6020138756519161
897807,0.6019336396634757
300028,0.6010793789923855
639104,0.5995016726384166
756365,0.5988029025044119
853071,0.5980602246274169
712377,0.5970956047336617
835295,0.5967550546795896
184338,0.5959810906953786
702395,0.5951860932623563
568746,0.5951860460203076
247713,0.5950137469184511
582181,0.5947604917357905
478624,0.5937884775108421
832570,0.5934520593244934
234524,0.5927068079708823
677619,0.5926931671148443
122712,0.5925600816905017
477869,0.591937794202682
423006,0.5904871861304759
773442,0.590244095057771
626993,0.5901480109156668
598316,0.5899734633688172
608775,0.5897517135695693
922347,0.589612507798846
108973,0.5892249135711207
511978,0.5889331237332285
302856,0.5887865243430461
669988,0.5886014281420541
962037,0.5881199096511789
208384,0.5876547733423452
754747,0.5866635168353231
419626,0.5853401625558248
560577,0.5852447735145403
863316,0.5852447735145403
465309,0.5830770015672082
514915,0.5826708625783462
202082,0.5814501552286861
553301,0.5809349332331518
396290,0.5804817806944975
460423,0.5799951660229418
231884,0.5796850682028701
899350,0.579348357684442
897567,0.5792241836824412
634392,0.5788237247457432
117189,0.5787719752795332
700984,0.578502324754072
296224,0.5781582756988761
624080,0.5779879867846393
992221,0.5768559493543632
232690,0.5760264205806512
936809,0.5760099163129571
188093,0.5753665538094586
176364,0.5752793505200489
316919,0.5749059279578608
532218,0.5743028153052959
719944,0.5742344083137426
850812,0.5737805350319357
450132,0.5734190411146984
969127,0.5732793668211957
869667,0.573264313272944
863671,0.5728899973657144
989235,0.5728848349109328
800059,0.5721145520357032
762985,0.5702508319393772
449469,0.570078501459216
741023,0.5699350734070464
802378,0.569629384128868
867436,0.5692694557029718
166449,0.5692125469824589
979584,0.5690026880538692
867036,0.568953272292005
339055,0.5686102659760578
959156,0.567624349595073
647277,0.5672673314666257
605449,0.567132558962502
382573,0.5663924186795166
677653,0.5661504806872539
690246,0.5651301099224793
322210,0.5648975710672282
171152,0.5647026382103522
250423,0.5642667097623721
620262,0.5642066246382543
505052,0.5641700024223635
807816,0.5639509084094504
253012,0.5636419747362572
998270,0.5626148654269972
766048,0.5623441826569722
840529,0.5620802112538427
218317,0.5618003538898225
467087,0.5617960240747106
983467,0.5611063293017011
238108,0.560238029525494
160612,0.5601961011259349
360802,0.5591641678968632
800465,0.559161748015155
691067,0.5590768317040972
627759,0.5590660035782278
548858,0.5586106825533816
995968,0.5584969328723204
411469,0.5584969328723204
819503,0.5583366869454808
330150,0.5578581169983152
691635,0.5577071965865321
281737,0.5576125600687438
400005,0.5573458300733585
267235,0.557071085717084
539837,0.5566891630859558
199123,0.5565309774479371
685522,0.5560166582168746
567027,0.5557480148831464
291680,0.5556457383199377
850611,0.555360594817002
851103,0.5551452166867095
192169,0.5549831234503554
207861,0.554974929183917
523100,0.5547472273044904
894868,0.5543120986302306
299980,0.5537084498242811
490474,0.5533055078199836
718050,0.5517404166418809
492993,0.5510973750236412
368254,0.5508496755256048
410332,0.55040603658229
222100,0.5496807457322678
627363,0.5487669417521004
132412,0.5482688409578944
151013,0.5481378327602211
874353,0.5480742171394155
226556,0.5477915947810095
577822,0.546384145587628
232970,0.546316990918999
644854,0.5460269423042913
951344,0.5445127497976748
148712,0.5443767616625723
209080,0.5433223235960649
637269,0.5428569843610611
149654,0.5426573129739893
301925,0.5422965461253608
878071,0.54167610277984
525295,0.5415926649793522
669747,0.5410528944462858
697926,0.5404381135600754
586529,0.5395732181603734
907629,0.5391872206791406
541484,0.5379703845320347
327063,0.5358207196564192
332744,0.5356312569947336
653778,0.5353344778710172
568532,0.5343145640163268
913629,0.5338344118616791
541846,0.5336651547180953
901483,0.5334326628730472
787389,0.533074168379926
206927,0.5329336992955301
663291,0.5328609674615086
266065,0.5328538555475512
460781,0.5326996808534266
270150,0.532056968301758
801777,0.5312472188998616
695528,0.5311121703245527
535152,0.5305716215617259
800533,0.5304687565674546
519770,0.5301765017006737
665019,0.5298761996819839
811794,0.5293461980031072
361003,0.5292596098003488
561373,0.5292092539884135
283090,0.5286683689307917
260239,0.5267529873507406
439891,0.5264599850416704
309625,0.5263225897968652
173922,0.5262411916549101
838639,0.5262378289131019
898873,0.5262314307026172
927950,0.5260964400353222
485900,0.5259053167641462
249346,0.5250356951331888
207541,0.5248812221806134
207747,0.5248299789168624
207595,0.5247712873683278
494518,0.5247320550880962
122466,0.5246237039776274
513154,0.52459305552033
145941,0.5245341489606415
177279,0.5244771211676675
991100,0.5238563470044234
830481,0.5236148665313969
832068,0.5230540628369289
741527,0.5229242631979654
584779,0.521726850931151
438243,0.5191050334549292
479564,0.5187549897405475
782627,0.5184639577803181
938465,0.5180227801001973
666736,0.5179810802841988
416756,0.5178757634272475
828717,0.5161185793947961
970402,0.5159842444343224
883561,0.5159347121440869
799705,0.5147370102486123
216299,0.514558853203684
660104,0.5143316997746253
478307,0.5137846782008295
631245,0.5136884550351254
688155,0.513624849888317
883193,0.5130831912364728
328177,0.512775129166916
635801,0.5127449746230434
907865,0.5127449746230434
600454,0.5126728866053338
166015,0.5121409292026384
472050,0.5106825901861047
609289,0.5096219828592518
801616,0.5078558558912623
286042,0.5073791726410082
993983,0.5062686460627759
555385,0.5049609169926738
273550,0.5049144673840478
103462,0.504798835772214
718013,0.5045124849798988
625921,0.5042434787488806
972455,0.5040881942340982
681015,0.5019748973914852
884523,0.5018007938562395
438154,0.5014419719959909
727158,0.5012459917546124
661386,0.5007258023394321
733420,0.5007228527020109
533302,0.5002723650134713
477070,0.5001983703152786
843900,0.4987855978642397
325581,0.498058238288235
360201,0.4976543477667592
129464,0.49706414206332683
764417,0.49706414206332683
354054,0.49693460361646946
979979,0.4959911558813608
396780,0.4957350295733749
768801,0.49479021596619416
961369,0.49467992685488105
316266,0.49450139740138976
455967,0.494433290123094
843541,0.49422917987902587
806991,0.49390581594920624
508339,0.4938178188604151
965931,0.49380481483425787
275643,0.49349731443228045
322092,0.49344560893876627
560375,0.4931973148466414
715492,0.492719934178412
184577,0.4925246155283669
864559,0.4917783334905196
321187,0.49135993917151455
892132,0.4913487066557678
850917,0.4913335158799016
964613,0.4912969730960877
770499,0.48997083618836956
678128,0.48966380581519403
861135,0.4883088153564489
982834,0.48801736682583974
895266,0.48792195094695134
323589,0.4878801805445184
724406,0.48782461976465996
303389,0.4874946791642766
573523,0.48680328768824027
141698,0.48543772300199994
744641,0.48536392605907724
616319,0.48521741908169325
239237,0.48427197628878105
350927,0.4842412671452517
938552,0.4841422736414962
547388,0.4837718122497098
786503,0.48344844405210285
136889,0.4831590121593141
514257,0.48273918974970753
868624,0.48188527974375817
714011,0.48147911762960016
706100,0.480710589265348
332491,0.48065685801421965
875944,0.48040524923364614
620388,0.4794070172904935
409367,0.479117021900309
364465,0.4789845845781682
690969,0.47881139732795536
574765,0.47843422430324034
842822,0.4776921467114198
629842,0.4771260908523785
743740,0.4768001634624436
737899,0.47643061623519994
735632,0.47613585102496225
368832,0.47499988619753086
261770,0.47488206505872194
772131,0.47346303905731557
588096,0.4721492516008083
914104,0.4720189278641374
638127,0.4714569214340955
531267,0.4709178541466822
930594,0.47080093545785534
997347,0.47054884637651156
730583,0.4700327315492372
216209,0.46994408935306115
686007,0.4696587315705091
925730,0.46951484443846747
515584,0.4692636048497573
309072,0.4691346223451337
508180,0.46803802862459987
663505,0.466095585816918
980690,0.4651076488128879
721064,0.46486329842838675
727144,0.46485550312730917
365425,0.4648014388245971
440798,0.46373030751043065
929471,0.46347121159666815
197647,0.4633372897551604
629940,0.4624246793305416
922223,0.4622767397710694
767925,0.4611899075443773
357385,0.46090183881123703
182392,0.45952189155911277
485383,0.45940190097774336
934925,0.45915463442907034
734352,0.4587243150549988
738978,0.4586219639183205
684559,0.4584523981322652
930338,0.4573528935825192
217136,0.4566425411930475
688932,0.456612137967021
365655,0.4561094464202604
616047,0.45561588466077013
911033,0.45505253459109724
471412,0.45462384193459515
250102,0.4545881459050196
769245,0.45403235969400635
876709,0.45365065113121616
662920,0.45365065113121616
408793,0.45300896216511854
876070,0.4527185239914915
491531,0.4516126594620776
139383,0.4516119909498947
494663,0.4514321192771298
478589,0.4513503056466958
371413,0.4511039642087525
907014,0.450914312685473
727385,0.4503756463958134
905561,0.44936972979562134
753852,0.4490625184107263
261173,0.44804103860510075
549594,0.4473362094438903
766542,0.4468525876522638
452703,0.4465543636625987
120556,0.4465326624226722
801165,0.4459406439905456
697165,0.44574904509906743
169372,0.44512296557425635
334122,0.44464553086839465
917490,0.4427988356465301
292525,0.442577032033896
179918,0.441757796858014
792667,0.44095189163661874
392223,0.4402966428923984
448410,0.4396858160502486
660905,0.4383493327275775
801352,0.4374386485534216
482177,0.4373685909638601
423280,0.43679589881481085
211168,0.43580845351560715
338909,0.4354317324449932
340835,0.43540098772332714
250229,0.4343617528405975
707685,0.4336283223265331
470773,0.4335717558597332
790679,0.4322629032898776
424941,0.43190621366198273
483352,0.4314006324586588
904840,0.4310640369905844
572103,0.4304270008171971
431456,0.4300594894346714
470818,0.429024441272567
119540,0.4289195281045127
921916,0.4279445805144457
927563,0.42768906520305344
517987,0.42765823420647936
808968,0.42603455896340325
629731,0.42588712863770944
270918,0.4246839547065634
546379,0.42456370221692663
713557,0.42456370221692663
835773,0.42407889543137856
481712,0.4238696634783947
682387,0.422623824063285
331471,0.4218470648290955
462241,0.42182657346800456
676316,0.4215518673475693
588374,0.42150691461562895
697928,0.4214887285957374
580527,0.42075979440694217
277752,0.42075979440694217
893527,0.42070842540368875
817263,0.4205983515778805
180807,0.41977381374131767
258866,0.419351124424439
604027,0.4190641551280879
302403,0.41869819453611407
110870,0.41831959737883057
699319,0.41807103609617036
258994,0.41758314951105313
343834,0.4175787525490752
558008,0.4172936289930848
761775,0.41663996451495455
804983,0.4164483678588622
756663,0.4161351081471897
802504,0.4159824290717591
815566,0.415799958907656
270484,0.415034207257201
798427,0.4144593748092146
423121,0.4134980152430358
110452,0.4126294973354291
316195,0.41235153361010374
156965,0.41145670612696034
377166,0.4113057078539794
534814,0.41055105438960576
603104,0.4104332040792367
417860,0.4104110616155817
324895,0.4103798131137955
621716,0.40931679155353135
892077,0.40923249910435355
471248,0.40909137106194693
814811,0.40895982782577545
612589,0.4062375311403781
791878,0.4059513672149269
698464,0.4054493074730895
201769,0.4035595840118021
301093,0.40350036207861883
659254,0.4034097670465955
422456,0.40291344012074004
332773,0.4021890713169184
375431,0.40158809208346724
376354,0.4015668308755993
389502,0.40138632751177206
356545,0.4007041403787782
410569,0.40061298009401425
601516,0.40059355894997223
551367,0.400021267162296
116911,0.3991302990299379
518121,0.39848748596323125
132181,0.39786475815014954
285327,0.3978500875076044
473433,0.3965114855021259
938201,0.3960478140375797
889824,0.395529635207726
664185,0.3954255021794159
863827,0.39461946319609703
226249,0.39444058698129203
463792,0.3929292714386214
206844,0.3926834935018815
185868,0.39248971844550634
914376,0.39225886919505004
316058,0.3914866930522041
668944,0.3911896317432504
246485,0.39105021494533954
814795,0.39074485958896077
617976,0.39071609986374045
654004,0.3902893512853018
625048,0.3892183119269338
269545,0.38897878946524556
296504,0.38839501008422966
773048,0.3876012800366997
672967,0.3871872105680715
845230,0.3867315990834159
187593,0.38670615796091157
182932,0.3862820826469326
934446,0.38605892112808254
317452,0.3858593889372367
735330,0.38580341564481024
106582,0.3847585238364912
361629,0.3846769996929184
630319,0.38466668177058294
134217,0.3843864903060662
731827,0.3843667505615279
412512,0.38426713497117704
837034,0.38425701886824243
515691,0.3841000008734709
944090,0.3837405816496843
565015,0.38307337539842556
921673,0.3827631587918943
983324,0.3825447080463596
933328,0.3822884544167569
741149,0.38215368450830023
392491,0.38189342055915954
990664,0.3818000778063317
984629,0.3809536823246173
838996,0.38076585730626866
114824,0.38043182694710276
882404,0.38036589318203473
553146,0.38009164179108956
557819,0.3799581995075144
817638,0.3799557660818239
474956,0.37980410332095904
510717,0.37929651775074336
243348,0.37911646897912366
227997,0.3789063279821084
696051,0.37851886562569204
588216,0.37849610260961736
794759,0.37844535573787097
919139,0.37810453380659215
496577,0.37786958165517415
648176,0.37699093379929627
996048,0.3767083000007342
704985,0.3766889121454587
388736,0.3762308843910541
751682,0.3762272699896509
273877,0.37615483911268943
497607,0.37605804115643343
783749,0.37570946136353767
183168,0.37551414108299164
746146,0.37546427414490496
611931,0.3753698065358233
741319,0.3750797731632294
153572,0.3748756692623068
927305,0.3746719083117315
753588,0.3744677350505874
801429,0.3743231254078392
907424,0.37341948148600346
779879,0.3732071035484229
752357,0.37311493661131956
864563,0.3727151493179617
339880,0.37271270014593577
503247,0.3720861162567648
634162,0.3716289174998614
750146,0.37160957848585446
651324,0.37109852327741555
855398,0.3709177668755643
196114,0.37045580696621905
485762,0.3702691350644042
698047,0.37011227345222264
638189,0.37001723941618503
725303,0.36986757978708673
234393,0.3692988088297767
144605,0.3687491259804697
576082,0.36871127714729257
886170,0.36819799494131644
482188,0.36743327407163073
881333,0.36737678544630503
500462,0.36731491513152487
537742,0.3669864957396888
865173,0.36676361965722537
660944,0.3665360545062143
109510,0.36594660370353016
973316,0.3656603661175668
141701,0.36554098855049166
776069,0.364800346613512
229078,0.36416755380134425
242800,0.3638280895052414
266052,0.36348115738469206
373445,0.36314547588545393
376112,0.36310589144377303
277911,0.36268095177291915
854742,0.3626704488366239
376125,0.3619906396941973
714914,0.3615867490925508
205892,0.36154850938811833
923283,0.361496364150809
539637,0.3611975060588738
913576,0.3609885496401436
856880,0.3606444553747045
150079,0.36051350014160344
878255,0.36042473981196727
139377,0.3599535991640843
947940,0.3595028444137785
630898,0.3593921043468039
340729,0.35928599315060894
299114,0.35851858802045294
818521,0.3584660135953844
473390,0.3583661920260848
141073,0.3582313810645064
731764,0.3580670945322161
459190,0.3578249964612268
748127,0.3567716953925627
945813,0.3567410992056148
584649,0.35629126607190875
114692,0.356088377513527
394480,0.3552077538655612
773517,0.35513057775813806
973927,0.3550577196147292
436906,0.3545701065834944
991419,0.35407279700215866
126413,0.3540678400444585
477140,0.35381018700195177
661083,0.35377267897532033
415835,0.35327849444409365
654430,0.35308639884059456
278104,0.35300901218184255
174867,0.35249409201277904
795809,0.351940257391867
966572,0.3515885518601091
389045,0.3515650704188516
671464,0.3509461233011113
533676,0.35088561874345514
613662,0.35062801545270883
644852,0.3503102138308096
401974,0.3498052758971476
346443,0.3494084102634224
176058,0.3483449084580392
175460,0.3479001157387148
249060,0.34779955137946705
139073,0.3476948427694213
710714,0.34749732661860677
741503,0.3472314656129123
478900,0.34704511330956256
520261,0.3468136710626893
430740,0.34680973905936396
289723,0.3466633446468228
985681,0.34633342278612456
341343,0.3460942994951794
200190,0.34600997403641864
494345,0.3459552279889664
199284,0.34568126973076696
900835,0.3455946334434299
750113,0.34558715946163443
609622,0.3452540468783127
759621,0.3452423598723176
873791,0.344953371445721
739982,0.34485273598048294
781515,0.3447560612609919
598877,0.34446101952322655
724996,0.34422959420592675
133758,0.34415977381179963
205580,0.3440662618528817
193273,0.3438615870227094
167107,0.3438371861664556
953825,0.3430466879075328
631627,0.34241132633265087
637457,0.3420356809753419
513211,0.3417737043870959
112177,0.3410907739814534
853916,0.34107909159752603
275978,0.3410543328672879
331143,0.34097635900146483
192858,0.3408929097348363
150791,0.34083818040314584
644763,0.3407044327366556
278995,0.33998597520289614
313051,0.3396213493664274
433743,0.3393872561920409
312387,0.33934569539850656
145255,0.3393189026034124
143090,0.3389346158581357
356381,0.3386015575238536
315750,0.3385607943577973
993684,0.33832087565211644
305306,0.33808897517135483
439165,0.3373516497237013
745528,0.3372724478868209
834867,0.33725670958009196
155945,0.3368736611532802
